identifier,constant,rating,age,yearsmarried,number_of_children,religiousness,education,not_used_1,occupation,husband_occupation,extramarital_time_per_year,not_used_2,not_used_3
2113.0,1.0,4.0,42.0,23.0,4.0,1.0,17.0,11.5,4.0,4.0,0.8521735,0.0,1.0
2123.0,1.0,4.0,37.0,23.0,4.0,2.0,14.0,20.0,4.0,3.0,0.5326087,0.0,1.0
2124.0,1.0,4.0,32.0,16.5,2.0,2.0,14.0,20.0,3.0,6.0,1.1878777,0.0,1.0
2129.0,1.0,4.0,27.0,13.0,4.0,3.0,12.0,40.0,2.0,4.0,3.2307692,0.0,1.0
2135.0,1.0,5.0,37.0,23.0,3.0,2.0,12.0,11.5,3.0,2.0,0.1521739,0.0,1.0
2147.0,1.0,2.0,32.0,13.0,0.0,3.0,9.0,11.5,6.0,2.0,0.0769231,0.0,1.0
2153.0,1.0,5.0,32.0,13.0,2.0,1.0,14.0,40.0,4.0,6.0,3.4461536,0.0,1.0
2155.0,1.0,4.0,27.0,6.0,1.0,2.0,14.0,14.0,4.0,2.0,0.1666666,0.0,1.0
2156.0,1.0,5.0,27.0,2.5,0.0,3.0,20.0,20.0,4.0,5.0,4.7999992,0.0,1.0
2160.0,1.0,2.0,42.0,23.0,3.0,3.0,14.0,20.0,4.0,2.0,0.5217391,0.0,1.0
2176.0,1.0,3.0,27.0,6.0,0.0,1.0,14.0,20.0,3.0,2.0,0.5833333,0.0,1.0
2195.0,1.0,4.0,27.0,6.0,1.0,2.0,12.0,9.0,3.0,4.0,2.0416660,0.0,1.0
2196.0,1.0,2.0,22.0,2.5,0.0,3.0,12.0,11.5,3.0,3.0,3.1999998,0.0,1.0
2217.0,1.0,3.0,27.0,2.5,0.0,3.0,12.0,11.5,2.0,2.0,7.8399963,0.0,1.0
2223.0,1.0,4.0,42.0,23.0,2.0,2.0,17.0,40.0,5.0,2.0,0.8521735,0.0,1.0
2235.0,1.0,5.0,32.0,13.0,2.0,1.0,14.0,14.0,2.0,5.0,0.9230769,0.0,1.0
2240.0,1.0,5.0,32.0,13.0,0.0,1.0,12.0,20.0,5.0,4.0,2.1538458,0.0,1.0
2244.0,1.0,4.0,27.0,9.0,2.0,2.0,16.0,11.5,4.0,5.0,0.3888888,0.0,1.0
2255.0,1.0,5.0,42.0,23.0,4.0,3.0,17.0,40.0,4.0,4.0,0.1521739,0.0,1.0
2268.0,1.0,3.0,27.0,9.0,3.0,1.0,16.0,20.0,4.0,5.0,0.1111111,0.0,1.0
2270.0,1.0,5.0,42.0,13.0,0.0,2.0,14.0,20.0,5.0,3.0,0.9230769,0.0,1.0
2271.0,1.0,5.0,32.0,16.5,2.0,2.0,16.0,40.0,5.0,5.0,0.2121212,0.0,1.0
2276.0,1.0,1.0,42.0,23.0,2.0,1.0,12.0,14.0,3.0,3.0,1.8260860,0.0,1.0
2277.0,1.0,4.0,27.0,6.0,0.0,1.0,12.0,11.5,3.0,4.0,0.5833333,0.0,1.0
2279.0,1.0,5.0,42.0,23.0,3.0,2.0,12.0,20.0,5.0,4.0,1.9478254,0.0,1.0
2280.0,1.0,4.0,27.0,9.0,2.0,3.0,16.0,20.0,4.0,5.0,1.3333330,0.0,1.0
2281.0,1.0,2.0,32.0,13.0,3.0,3.0,20.0,20.0,4.0,5.0,0.0769231,0.0,1.0
2283.0,1.0,4.0,22.0,2.5,0.0,2.0,12.0,11.5,3.0,2.0,11.1999998,0.0,1.0
2286.0,1.0,3.0,32.0,16.5,3.0,2.0,12.0,20.0,3.0,2.0,0.7272727,0.0,1.0
2289.0,1.0,5.0,27.0,6.0,1.0,3.0,12.0,14.0,5.0,2.0,2.0000000,0.0,1.0
2290.0,1.0,3.0,27.0,2.5,0.0,1.0,12.0,20.0,3.0,4.0,3.1999998,0.0,1.0
2315.0,1.0,5.0,22.0,2.5,0.0,2.0,16.0,20.0,4.0,6.0,1.3999996,0.0,1.0
2319.0,1.0,3.0,32.0,13.0,0.0,2.0,16.0,40.0,4.0,5.0,0.9230769,0.0,1.0
2324.0,1.0,4.0,37.0,16.5,2.0,2.0,20.0,40.0,4.0,2.0,0.7424242,0.0,1.0
2330.0,1.0,4.0,27.0,6.0,1.0,2.0,17.0,20.0,4.0,5.0,2.0416660,0.0,1.0
2355.0,1.0,4.0,37.0,23.0,4.0,2.0,12.0,20.0,3.0,2.0,0.1521739,0.0,1.0
2363.0,1.0,4.0,22.0,2.5,2.0,2.0,14.0,9.0,3.0,5.0,4.8999996,0.0,1.0
2381.0,1.0,3.0,27.0,6.0,1.0,3.0,17.0,20.0,4.0,4.0,1.3333330,0.0,1.0
2393.0,1.0,4.0,32.0,16.5,3.0,4.0,12.0,11.5,3.0,5.0,1.1878777,0.0,1.0
2400.0,1.0,5.0,22.0,6.0,2.0,3.0,14.0,20.0,3.0,5.0,7.4666672,0.0,1.0
2407.0,1.0,4.0,32.0,13.0,2.0,3.0,14.0,6.5,3.0,2.0,0.0769231,0.0,1.0
2420.0,1.0,4.0,27.0,9.0,1.0,1.0,14.0,20.0,2.0,5.0,1.3611107,0.0,1.0
2426.0,1.0,3.0,32.0,16.5,2.0,2.0,12.0,20.0,3.0,4.0,0.7272727,0.0,1.0
2432.0,1.0,4.0,27.0,13.0,2.0,2.0,12.0,14.0,3.0,2.0,0.0769231,0.0,1.0
2448.0,1.0,5.0,27.0,9.0,1.0,3.0,12.0,20.0,2.0,3.0,0.3888888,0.0,1.0
2455.0,1.0,3.0,27.0,9.0,0.0,1.0,12.0,20.0,3.0,4.0,16.0000000,0.0,1.0
2511.0,1.0,4.0,27.0,9.0,0.0,3.0,14.0,40.0,5.0,6.0,4.9777775,0.0,1.0
2514.0,1.0,3.0,22.0,2.5,0.0,1.0,12.0,9.0,3.0,2.0,7.8399963,0.0,1.0
2539.0,1.0,3.0,32.0,13.0,2.0,3.0,20.0,20.0,4.0,5.0,0.0769231,0.0,1.0
2541.0,1.0,4.0,42.0,23.0,5.5,2.0,14.0,20.0,5.0,3.0,0.5326087,0.0,1.0
2546.0,1.0,5.0,22.0,2.5,0.0,2.0,16.0,20.0,3.0,4.0,4.8999996,0.0,1.0
2547.0,1.0,5.0,27.0,9.0,1.0,2.0,14.0,20.0,4.0,5.0,0.3888888,0.0,1.0
2556.0,1.0,5.0,37.0,13.0,2.0,3.0,14.0,40.0,4.0,3.0,0.2692307,0.0,1.0
2575.0,1.0,5.0,27.0,2.5,1.0,3.0,16.0,6.5,3.0,3.0,1.3999996,0.0,1.0
2577.0,1.0,4.0,27.0,6.0,0.0,2.0,14.0,11.5,3.0,2.0,0.5833333,0.0,1.0
2589.0,1.0,5.0,22.0,2.5,0.0,2.0,12.0,6.5,4.0,4.0,7.8399963,0.0,1.0
2590.0,1.0,5.0,27.0,6.0,1.0,3.0,12.0,11.5,2.0,3.0,1.3333330,0.0,1.0
2607.0,1.0,4.0,32.0,9.0,2.0,2.0,16.0,20.0,5.0,5.0,1.3333330,0.0,1.0
2608.0,1.0,4.0,32.0,6.0,2.0,3.0,14.0,20.0,4.0,2.0,2.0416660,0.0,1.0
2609.0,1.0,2.0,22.0,2.5,1.0,2.0,17.0,11.5,2.0,2.0,11.1999998,0.0,1.0
2628.0,1.0,5.0,27.0,2.5,0.0,2.0,17.0,40.0,5.0,5.0,4.7999992,0.0,1.0
2640.0,1.0,5.0,37.0,16.5,3.0,2.0,14.0,14.0,4.0,4.0,1.1878777,0.0,1.0
2642.0,1.0,3.0,27.0,2.5,1.0,3.0,14.0,14.0,5.0,3.0,4.7999992,0.0,1.0
2653.0,1.0,4.0,27.0,6.0,1.0,1.0,14.0,20.0,3.0,4.0,0.1666666,0.0,1.0
2655.0,1.0,5.0,27.0,6.0,2.0,3.0,12.0,20.0,2.0,4.0,3.2666645,0.0,1.0
2666.0,1.0,4.0,42.0,23.0,3.0,2.0,12.0,14.0,3.0,2.0,1.2173910,0.0,1.0
2667.0,1.0,3.0,27.0,6.0,2.0,3.0,14.0,11.5,3.0,5.0,0.5833333,0.0,1.0
2669.0,1.0,5.0,22.0,6.0,1.0,3.0,14.0,14.0,1.0,4.0,2.0000000,0.0,1.0
2670.0,1.0,5.0,37.0,23.0,3.0,2.0,12.0,20.0,3.0,4.0,0.5326087,0.0,1.0
2687.0,1.0,3.0,37.0,16.5,3.0,3.0,12.0,11.5,3.0,4.0,1.1878777,0.0,1.0
2690.0,1.0,4.0,42.0,23.0,4.0,2.0,9.0,11.5,4.0,4.0,0.5217391,0.0,1.0
2699.0,1.0,4.0,42.0,23.0,3.0,3.0,12.0,11.5,3.0,5.0,0.5217391,0.0,1.0
2704.0,1.0,4.0,37.0,23.0,2.0,2.0,16.0,40.0,4.0,6.0,0.1521739,0.0,1.0
2710.0,1.0,5.0,32.0,16.5,4.0,1.0,12.0,11.5,2.0,1.0,0.4848484,0.0,1.0
2719.0,1.0,4.0,27.0,6.0,2.0,3.0,14.0,11.5,2.0,6.0,1.3333330,0.0,1.0
2757.0,1.0,3.0,32.0,16.5,2.0,2.0,12.0,11.5,2.0,2.0,1.1878777,0.0,1.0
2770.0,1.0,2.0,27.0,6.0,1.0,2.0,12.0,11.5,3.0,2.0,0.5833333,0.0,1.0
2782.0,1.0,4.0,22.0,2.5,0.0,1.0,14.0,20.0,3.0,4.0,4.7999992,0.0,1.0
2808.0,1.0,3.0,22.0,6.0,1.0,2.0,14.0,6.5,3.0,2.0,0.5833333,0.0,1.0
2814.0,1.0,2.0,27.0,6.0,0.0,3.0,12.0,14.0,3.0,3.0,0.1666666,0.0,1.0
2818.0,1.0,4.0,27.0,6.0,1.0,2.0,12.0,14.0,2.0,5.0,3.2666645,0.0,1.0
2821.0,1.0,3.0,22.0,2.5,1.0,1.0,12.0,20.0,5.0,5.0,4.8999996,0.0,1.0
2824.0,1.0,2.0,37.0,16.5,3.0,2.0,14.0,14.0,3.0,5.0,1.1878777,0.0,1.0
2844.0,1.0,5.0,32.0,13.0,2.0,2.0,16.0,40.0,4.0,2.0,3.2307692,0.0,1.0
2846.0,1.0,5.0,22.0,2.5,0.0,1.0,12.0,6.5,3.0,2.0,1.3999996,0.0,1.0
2865.0,1.0,4.0,22.0,6.0,1.0,3.0,14.0,20.0,4.0,1.0,0.5833333,0.0,1.0
2868.0,1.0,4.0,22.0,0.5,0.0,2.0,12.0,20.0,5.0,2.0,2.0000000,0.0,1.0
2877.0,1.0,3.0,27.0,2.5,0.0,2.0,20.0,20.0,4.0,4.0,1.3999996,0.0,1.0
2886.0,1.0,5.0,27.0,2.5,0.0,3.0,12.0,9.0,2.0,2.0,1.3999996,0.0,1.0
2898.0,1.0,4.0,22.0,2.5,0.0,3.0,14.0,20.0,3.0,2.0,1.3999996,0.0,1.0
2921.0,1.0,4.0,42.0,16.5,2.0,1.0,16.0,40.0,4.0,5.0,2.7151508,0.0,1.0
2929.0,1.0,5.0,32.0,13.0,1.0,2.0,12.0,11.5,5.0,2.0,1.5076914,0.0,1.0
2933.0,1.0,5.0,32.0,13.0,3.0,3.0,14.0,20.0,3.0,5.0,0.9230769,0.0,1.0
2944.0,1.0,5.0,32.0,2.5,0.0,3.0,14.0,14.0,4.0,2.0,4.7999992,0.0,1.0
2955.0,1.0,3.0,32.0,13.0,1.0,1.0,16.0,40.0,4.0,5.0,0.9423077,0.0,1.0
2970.0,1.0,5.0,42.0,23.0,2.0,3.0,14.0,20.0,5.0,6.0,1.2173910,0.0,1.0
2975.0,1.0,4.0,27.0,6.0,1.0,1.0,14.0,20.0,3.0,2.0,2.0416660,0.0,1.0
2978.0,1.0,3.0,37.0,16.5,4.0,3.0,12.0,20.0,2.0,5.0,1.1878777,0.0,1.0
2986.0,1.0,5.0,37.0,16.5,2.0,2.0,12.0,11.5,2.0,4.0,0.2121212,0.0,1.0
2987.0,1.0,2.0,32.0,9.0,1.0,2.0,12.0,11.5,3.0,3.0,1.3333330,0.0,1.0
3004.0,1.0,2.0,32.0,13.0,0.0,2.0,14.0,20.0,5.0,4.0,0.2692307,0.0,1.0
3037.0,1.0,4.0,22.0,0.5,0.0,1.0,12.0,20.0,3.0,4.0,2.0000000,0.0,1.0
3059.0,1.0,4.0,22.0,6.0,0.0,1.0,12.0,20.0,3.0,4.0,0.1666666,0.0,1.0
3079.0,1.0,3.0,37.0,16.5,3.0,3.0,12.0,40.0,2.0,2.0,0.2121212,0.0,1.0
3097.0,1.0,3.0,27.0,2.5,0.0,2.0,17.0,40.0,4.0,5.0,3.1999998,0.0,1.0
3103.0,1.0,3.0,22.0,2.5,0.0,2.0,17.0,20.0,5.0,4.0,0.4000000,0.0,1.0
3104.0,1.0,4.0,32.0,16.5,2.0,2.0,14.0,20.0,3.0,4.0,0.7272727,0.0,1.0
3114.0,1.0,4.0,42.0,16.5,2.0,3.0,17.0,20.0,5.0,6.0,0.4848484,0.0,1.0
3121.0,1.0,4.0,32.0,16.5,5.5,3.0,12.0,11.5,2.0,2.0,1.1878777,0.0,1.0
3124.0,1.0,3.0,32.0,13.0,2.0,3.0,14.0,11.5,2.0,2.0,0.6153846,0.0,1.0
3135.0,1.0,4.0,42.0,23.0,2.0,2.0,20.0,40.0,4.0,5.0,0.8521735,0.0,1.0
3137.0,1.0,3.0,32.0,9.0,1.0,2.0,16.0,20.0,4.0,3.0,4.6666660,0.0,1.0
3143.0,1.0,4.0,22.0,2.5,0.0,2.0,14.0,40.0,3.0,2.0,1.3999996,0.0,1.0
3149.0,1.0,3.0,37.0,16.5,3.0,3.0,12.0,40.0,3.0,3.0,5.8181810,0.0,1.0
3150.0,1.0,3.0,42.0,23.0,3.0,1.0,14.0,40.0,3.0,4.0,0.5217391,0.0,1.0
3154.0,1.0,1.0,32.0,16.5,3.0,3.0,12.0,20.0,4.0,2.0,0.7424242,0.0,1.0
3155.0,1.0,2.0,37.0,16.5,5.5,2.0,12.0,11.5,2.0,5.0,2.5454540,0.0,1.0
3163.0,1.0,5.0,32.0,9.0,0.0,3.0,12.0,20.0,3.0,5.0,2.1777763,0.0,1.0
3164.0,1.0,2.0,32.0,16.5,4.0,2.0,14.0,20.0,3.0,5.0,2.7151508,0.0,1.0
3169.0,1.0,3.0,22.0,2.5,0.0,2.0,17.0,6.5,4.0,1.0,16.7999878,0.0,1.0
3172.0,1.0,5.0,32.0,2.5,0.0,2.0,16.0,40.0,5.0,5.0,4.8999996,0.0,1.0
3174.0,1.0,3.0,27.0,6.0,1.0,1.0,17.0,14.0,4.0,5.0,0.1666666,0.0,1.0
3203.0,1.0,4.0,27.0,6.0,0.0,1.0,17.0,20.0,4.0,1.0,3.2666645,0.0,1.0
3205.0,1.0,3.0,37.0,16.5,2.0,2.0,14.0,20.0,4.0,2.0,0.2121212,0.0,1.0
3257.0,1.0,4.0,37.0,16.5,2.0,1.0,14.0,20.0,3.0,3.0,0.2121212,0.0,1.0
3269.0,1.0,5.0,42.0,23.0,2.0,3.0,14.0,14.0,3.0,4.0,0.5217391,0.0,1.0
3271.0,1.0,4.0,32.0,13.0,2.0,1.0,17.0,40.0,4.0,2.0,0.9230769,0.0,1.0
3284.0,1.0,3.0,27.0,9.0,0.0,1.0,14.0,14.0,3.0,5.0,4.9777775,0.0,1.0
3302.0,1.0,3.0,32.0,13.0,2.0,1.0,12.0,40.0,3.0,6.0,0.9423077,0.0,1.0
3303.0,1.0,3.0,27.0,6.0,2.0,3.0,17.0,20.0,4.0,6.0,2.0416660,0.0,1.0
3311.0,1.0,2.0,37.0,16.5,3.0,2.0,12.0,14.0,2.0,4.0,0.7272727,0.0,1.0
3315.0,1.0,2.0,22.0,6.0,2.0,1.0,14.0,11.5,3.0,4.0,0.1666666,0.0,1.0
3341.0,1.0,3.0,17.5,2.5,1.0,3.0,12.0,6.5,4.0,2.0,4.8999996,0.0,1.0
3356.0,1.0,3.0,27.0,6.0,3.0,2.0,14.0,20.0,2.0,2.0,0.1666666,0.0,1.0
3359.0,1.0,3.0,22.0,2.5,0.0,1.0,12.0,20.0,2.0,5.0,1.3999996,0.0,1.0
3363.0,1.0,4.0,42.0,23.0,3.0,2.0,14.0,20.0,3.0,5.0,1.8260860,0.0,1.0
3364.0,1.0,2.0,27.0,6.0,2.0,3.0,14.0,14.0,3.0,3.0,2.0000000,0.0,1.0
3380.0,1.0,4.0,32.0,16.5,5.5,2.0,14.0,20.0,3.0,2.0,2.5454540,0.0,1.0
3413.0,1.0,4.0,27.0,2.5,0.0,3.0,12.0,14.0,3.0,5.0,0.4000000,0.0,1.0
3420.0,1.0,4.0,27.0,6.0,2.0,3.0,12.0,14.0,3.0,2.0,2.0000000,0.0,1.0
3428.0,1.0,4.0,27.0,2.5,0.0,3.0,16.0,20.0,4.0,5.0,4.7999992,0.0,1.0
3442.0,1.0,5.0,27.0,6.0,0.0,1.0,16.0,11.5,4.0,5.0,4.6666660,0.0,1.0
3454.0,1.0,2.0,22.0,6.0,2.0,2.0,12.0,20.0,2.0,3.0,0.5833333,0.0,1.0
3471.0,1.0,3.0,27.0,2.5,0.0,1.0,20.0,20.0,4.0,4.0,4.7999992,0.0,1.0
3475.0,1.0,4.0,32.0,16.5,3.0,3.0,14.0,20.0,3.0,5.0,0.7272727,0.0,1.0
3493.0,1.0,5.0,32.0,13.0,1.0,3.0,17.0,20.0,4.0,4.0,0.9423077,0.0,1.0
3494.0,1.0,3.0,22.0,2.5,1.0,2.0,12.0,6.5,2.0,4.0,7.8399963,0.0,1.0
3513.0,1.0,4.0,22.0,2.5,0.0,1.0,14.0,20.0,3.0,3.0,1.3999996,0.0,1.0
3518.0,1.0,5.0,32.0,9.0,2.0,3.0,16.0,20.0,4.0,4.0,1.3333330,0.0,1.0
3525.0,1.0,5.0,32.0,2.5,0.0,3.0,14.0,20.0,5.0,4.0,0.4000000,0.0,1.0
3541.0,1.0,5.0,27.0,9.0,2.0,1.0,14.0,14.0,2.0,4.0,1.3333330,0.0,1.0
3545.0,1.0,4.0,32.0,9.0,1.0,2.0,14.0,20.0,5.0,5.0,0.8888888,0.0,1.0
3546.0,1.0,4.0,22.0,2.5,0.0,2.0,14.0,20.0,3.0,5.0,1.3999996,0.0,1.0
3555.0,1.0,4.0,42.0,23.0,1.0,3.0,12.0,14.0,3.0,3.0,2.9217386,0.0,1.0
3558.0,1.0,4.0,27.0,9.0,2.0,2.0,16.0,20.0,4.0,4.0,1.3333330,0.0,1.0
3561.0,1.0,4.0,32.0,16.5,3.0,2.0,17.0,11.5,4.0,2.0,0.4848484,0.0,1.0
3563.0,1.0,4.0,27.0,6.0,2.0,2.0,16.0,9.0,4.0,5.0,7.4666672,0.0,1.0
3574.0,1.0,4.0,37.0,16.5,2.0,2.0,14.0,20.0,4.0,5.0,0.7272727,0.0,1.0
3590.0,1.0,5.0,27.0,6.0,1.0,3.0,16.0,14.0,4.0,4.0,4.6666660,0.0,1.0
3596.0,1.0,2.0,27.0,6.0,1.0,2.0,12.0,6.5,2.0,2.0,4.6666660,0.0,1.0
3604.0,1.0,4.0,22.0,2.5,1.0,1.0,12.0,11.5,2.0,2.0,3.1999998,0.0,1.0
3605.0,1.0,3.0,37.0,13.0,1.0,2.0,12.0,11.5,3.0,2.0,0.9423077,0.0,1.0
3627.0,1.0,4.0,42.0,23.0,2.0,2.0,14.0,20.0,3.0,5.0,0.1521739,0.0,1.0
3634.0,1.0,5.0,22.0,2.5,0.0,1.0,14.0,11.5,3.0,2.0,0.4000000,0.0,1.0
3639.0,1.0,3.0,42.0,23.0,2.0,1.0,17.0,40.0,4.0,6.0,4.1739130,0.0,1.0
3649.0,1.0,4.0,32.0,16.5,2.0,3.0,12.0,14.0,3.0,4.0,0.7272727,0.0,1.0
3664.0,1.0,1.0,32.0,16.5,3.0,3.0,14.0,20.0,3.0,4.0,0.0606061,0.0,1.0
3670.0,1.0,5.0,27.0,13.0,2.0,3.0,12.0,20.0,3.0,2.0,0.9230769,0.0,1.0
3671.0,1.0,3.0,27.0,6.0,0.0,1.0,17.0,40.0,5.0,4.0,3.2666645,0.0,1.0
3711.0,1.0,5.0,42.0,23.0,5.5,2.0,14.0,14.0,4.0,4.0,0.5326087,0.0,1.0
3717.0,1.0,4.0,32.0,16.5,1.0,3.0,16.0,14.0,4.0,5.0,0.0606061,0.0,1.0
3728.0,1.0,2.0,22.0,2.5,0.0,1.0,12.0,11.5,3.0,2.0,4.7999992,0.0,1.0
3729.0,1.0,2.0,42.0,23.0,1.0,3.0,14.0,9.0,4.0,2.0,0.5326087,0.0,1.0
3733.0,1.0,2.0,22.0,6.0,0.0,2.0,12.0,11.5,3.0,4.0,0.5833333,0.0,1.0
3737.0,1.0,4.0,27.0,6.0,0.0,1.0,16.0,20.0,5.0,1.0,0.5833333,0.0,1.0
3740.0,1.0,4.0,42.0,23.0,1.0,4.0,17.0,20.0,3.0,2.0,1.8260860,0.0,1.0
3754.0,1.0,5.0,42.0,23.0,2.0,1.0,12.0,20.0,3.0,2.0,0.3478261,0.0,1.0
3772.0,1.0,4.0,27.0,6.0,2.0,2.0,16.0,40.0,4.0,2.0,2.0000000,0.0,1.0
3779.0,1.0,3.0,22.0,2.5,0.0,1.0,12.0,20.0,3.0,2.0,1.3999996,0.0,1.0
3784.0,1.0,3.0,27.0,13.0,3.0,2.0,14.0,14.0,5.0,5.0,3.4461536,0.0,1.0
3800.0,1.0,4.0,32.0,13.0,2.0,2.0,14.0,20.0,4.0,5.0,2.1538458,0.0,1.0
3810.0,1.0,4.0,27.0,9.0,3.0,3.0,14.0,20.0,4.0,3.0,0.3888888,0.0,1.0
3822.0,1.0,3.0,32.0,9.0,1.0,2.0,14.0,14.0,3.0,4.0,0.3888888,0.0,1.0
3824.0,1.0,3.0,27.0,9.0,2.0,1.0,14.0,14.0,4.0,2.0,1.3333330,0.0,1.0
3836.0,1.0,5.0,37.0,16.5,5.5,3.0,12.0,11.5,2.0,2.0,1.1878777,0.0,1.0
3844.0,1.0,3.0,27.0,6.0,1.0,4.0,14.0,11.5,3.0,5.0,4.6666660,0.0,1.0
3860.0,1.0,2.0,27.0,9.0,1.0,1.0,14.0,20.0,5.0,3.0,4.6666660,0.0,1.0
3875.0,1.0,4.0,27.0,2.5,0.0,2.0,17.0,40.0,4.0,6.0,7.8399963,0.0,1.0
3882.0,1.0,4.0,32.0,13.0,1.0,1.0,20.0,11.5,4.0,4.0,1.5076914,0.0,1.0
3889.0,1.0,1.0,42.0,23.0,4.0,3.0,12.0,40.0,3.0,4.0,1.9478254,0.0,1.0
3897.0,1.0,4.0,32.0,16.5,1.0,1.0,14.0,20.0,5.0,5.0,0.7424242,0.0,1.0
3899.0,1.0,1.0,42.0,23.0,5.5,2.0,12.0,11.5,2.0,2.0,0.5217391,0.0,1.0
3940.0,1.0,4.0,37.0,13.0,1.0,2.0,12.0,20.0,3.0,5.0,1.5076914,0.0,1.0
3943.0,1.0,4.0,32.0,16.5,2.0,2.0,14.0,40.0,5.0,5.0,1.1878777,0.0,1.0
3944.0,1.0,4.0,42.0,23.0,3.0,2.0,14.0,20.0,4.0,4.0,0.0434783,0.0,1.0
3946.0,1.0,5.0,27.0,6.0,1.0,3.0,14.0,20.0,3.0,6.0,2.0416660,0.0,1.0
3950.0,1.0,3.0,37.0,16.5,4.0,3.0,12.0,20.0,3.0,2.0,0.7272727,0.0,1.0
3961.0,1.0,3.0,37.0,23.0,3.0,3.0,9.0,6.5,4.0,2.0,0.1521739,0.0,1.0
3963.0,1.0,4.0,37.0,16.5,2.0,2.0,12.0,11.5,3.0,4.0,2.5454540,0.0,1.0
3967.0,1.0,3.0,27.0,6.0,2.0,1.0,14.0,11.5,4.0,5.0,1.3333330,0.0,1.0
3971.0,1.0,4.0,37.0,13.0,0.0,3.0,12.0,14.0,3.0,2.0,1.5076914,0.0,1.0
3975.0,1.0,2.0,27.0,2.5,1.0,3.0,16.0,20.0,4.0,4.0,4.8999996,0.0,1.0
3977.0,1.0,4.0,42.0,23.0,5.5,3.0,12.0,40.0,5.0,5.0,0.5326087,0.0,1.0
3978.0,1.0,3.0,32.0,16.5,3.0,2.0,12.0,20.0,2.0,2.0,0.7424242,0.0,1.0
4001.0,1.0,4.0,37.0,16.5,3.0,2.0,12.0,40.0,5.0,2.0,0.2121212,0.0,1.0
4012.0,1.0,3.0,42.0,13.0,0.0,3.0,12.0,14.0,4.0,4.0,0.9230769,0.0,1.0
4025.0,1.0,4.0,37.0,13.0,4.0,3.0,14.0,11.5,4.0,2.0,0.6153846,0.0,1.0
4041.0,1.0,2.0,32.0,16.5,4.0,2.0,14.0,40.0,5.0,4.0,1.1878777,0.0,1.0
4047.0,1.0,3.0,27.0,13.0,2.0,1.0,14.0,20.0,4.0,4.0,2.1538458,0.0,1.0
4053.0,1.0,5.0,22.0,2.5,0.0,2.0,14.0,20.0,4.0,5.0,0.4000000,0.0,1.0
4063.0,1.0,4.0,22.0,2.5,1.0,2.0,14.0,14.0,4.0,5.0,0.4000000,0.0,1.0
4083.0,1.0,3.0,32.0,2.5,0.0,1.0,16.0,40.0,4.0,5.0,17.9199982,0.0,1.0
4088.0,1.0,5.0,27.0,6.0,2.0,3.0,14.0,14.0,3.0,5.0,3.2666645,0.0,1.0
4091.0,1.0,5.0,32.0,16.5,3.0,4.0,12.0,20.0,2.0,3.0,0.0606061,0.0,1.0
4097.0,1.0,2.0,42.0,23.0,2.0,3.0,16.0,40.0,4.0,5.0,0.5217391,0.0,1.0
4099.0,1.0,5.0,22.0,6.0,2.0,3.0,14.0,20.0,2.0,4.0,0.5833333,0.0,1.0
4100.0,1.0,5.0,42.0,23.0,2.0,1.0,14.0,40.0,4.0,5.0,0.0434783,0.0,1.0
4121.0,1.0,4.0,22.0,6.0,0.0,2.0,14.0,20.0,3.0,3.0,0.5833333,0.0,1.0
4130.0,1.0,3.0,32.0,16.5,4.0,3.0,14.0,20.0,3.0,4.0,0.7272727,0.0,1.0
4146.0,1.0,3.0,32.0,16.5,2.0,2.0,14.0,20.0,3.0,5.0,0.7272727,0.0,1.0
4158.0,1.0,4.0,42.0,16.5,1.0,3.0,17.0,20.0,4.0,5.0,0.7272727,0.0,1.0
4168.0,1.0,1.0,37.0,16.5,3.0,2.0,12.0,11.5,3.0,5.0,0.2121212,0.0,1.0
4192.0,1.0,3.0,32.0,13.0,1.0,3.0,20.0,11.5,4.0,4.0,0.0769231,0.0,1.0
4201.0,1.0,3.0,27.0,2.5,0.0,3.0,14.0,20.0,5.0,5.0,1.3999996,0.0,1.0
4206.0,1.0,5.0,22.0,2.5,2.0,1.0,14.0,20.0,5.0,4.0,16.7999878,0.0,1.0
4209.0,1.0,3.0,42.0,23.0,5.5,3.0,12.0,6.5,3.0,2.0,0.5217391,0.0,1.0
4220.0,1.0,4.0,27.0,9.0,2.0,3.0,12.0,9.0,2.0,2.0,0.3888888,0.0,1.0
4226.0,1.0,3.0,32.0,16.5,2.0,3.0,12.0,14.0,2.0,4.0,1.1878777,0.0,1.0
4233.0,1.0,4.0,32.0,16.5,3.0,2.0,14.0,20.0,3.0,4.0,2.5454540,0.0,1.0
4252.0,1.0,3.0,27.0,2.5,2.0,2.0,16.0,9.0,4.0,4.0,1.3999996,0.0,1.0
4269.0,1.0,4.0,32.0,6.0,2.0,2.0,14.0,40.0,4.0,4.0,4.6666660,0.0,1.0
4275.0,1.0,1.0,42.0,23.0,2.0,1.0,12.0,6.5,2.0,3.0,1.9478254,0.0,1.0
4277.0,1.0,4.0,22.0,2.5,0.0,2.0,16.0,11.5,5.0,1.0,3.1999998,0.0,1.0
4283.0,1.0,3.0,22.0,6.0,0.0,2.0,12.0,20.0,3.0,4.0,2.0000000,0.0,1.0
4285.0,1.0,2.0,42.0,23.0,5.5,3.0,17.0,20.0,4.0,4.0,2.9217386,0.0,1.0
4293.0,1.0,3.0,27.0,13.0,2.0,2.0,12.0,14.0,2.0,4.0,3.2307692,0.0,1.0
